start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:00.810000,0 days 00:00:00.830000,0.8891809,-7.4338555,12.84805,0.0036876698,-0.028602691,35.683628,0.015687788,1.5943555,7.3406167,-5.8349137,-6.0882263,473.7013,1125.0083,-2.1436524,1577.4347,2.7901566,2202.991,3.9445744
0 days 00:00:00.820000,0 days 00:00:00.840000,0.9370897,-5.37205,13.996375,0.0143005205,-0.021324178,35.62486,0.013434806,1.272368,7.7179093,-3.2481625,-7.1064987,472.1293,1137.0023,1.3177776,1649.1549,8.688347,2181.416,8.424277
0 days 00:00:00.830000,0 days 00:00:00.850000,0.9234295,-3.7131338,15.512172,0.0056920387,-0.009817076,35.587284,0.0047047967,0.9810262,8.101384,-0.4716772,-2.5380943,476.31735,1135.7771,2.7022927,1615.2562,10.535851,2283.8645,5.2403874
0 days 00:00:00.840000,0 days 00:00:00.860000,0.8682944,-1.7342834,15.981793,-0.00109756,-0.003568928,35.571537,0.0031572066,1.2855393,8.356241,1.373506,4.110155,474.40445,1078.4857,1.8438085,1564.8496,8.758191,2353.1172,-2.2663467
0 days 00:00:00.850000,0 days 00:00:00.870000,0.78135735,-0.37097797,15.978073,-0.016090916,0.008228458,35.58381,0.0028508261,0.9969485,7.8668556,1.4934989,13.175865,498.46716,993.8086,-0.8417177,1510.0743,3.2771828,2518.6716,-14.017583
0 days 00:00:00.860000,0 days 00:00:00.880000,0.70856637,-0.23263724,15.504112,-0.010981199,0.014097867,35.64471,0.003163844,1.1200813,7.1147137,-0.029903173,15.748154,496.58728,994.0339,-2.311117,1469.4703,-2.327285,2473.239,-18.05927
0 days 00:00:00.870000,0 days 00:00:00.890000,0.6139604,-3.5048516,17.897486,-0.014307767,0.011523952,35.747383,0.0026781282,0.75225383,6.3187556,-2.0274584,16.939009,514.28827,1046.4559,-1.9600796,1508.4447,-4.6435776,2642.153,-18.899088
0 days 00:00:00.880000,0 days 00:00:00.900000,0.5331374,-7.711991,20.202326,-0.00850689,0.0037049996,35.844757,0.0021252728,0.9140393,5.7335415,-3.5463533,16.868292,584.7602,1180.9537,0.7915325,1566.8422,-9.333245,2717.4695,-17.5611
0 days 00:00:00.890000,0 days 00:00:00.910000,0.46476555,-10.210063,22.926262,-0.004757968,-0.005782264,35.975544,0.005029424,1.0397199,5.463884,-3.5521786,18.091879,577.434,1223.123,2.4288208,1551.9067,-10.0875435,2735.1204,-17.1474
0 days 00:00:00.900000,0 days 00:00:00.920000,0.40978777,-10.840837,21.927774,-0.002453712,-0.008651468,36.095306,0.0067347563,1.0165368,6.076063,-2.4638376,18.119837,566.40717,1296.2318,4.044831,1522.4672,-12.699367,2626.1843,-15.559346
0 days 00:00:00.910000,0 days 00:00:00.930000,0.36565197,-12.131917,21.802408,-0.008099972,-0.011616074,36.18965,0.009086116,1.3920454,7.0553513,-1.1576165,19.312962,475.11072,1151.7189,4.45618,1423.6627,-8.009831,2545.8977,-14.856781
0 days 00:00:00.920000,0 days 00:00:00.940000,0.33477965,-13.624499,20.954882,-0.0044958047,-0.013566767,36.185684,0.00976557,1.4618012,7.710424,-0.61674243,17.65058,460.01974,1105.408,6.391978,1408.4979,-4.988715,2524.16,-11.258601
0 days 00:00:00.930000,0 days 00:00:00.950000,0.32907674,-14.625207,21.830713,-0.00766867,-0.017651267,36.136963,0.009336837,1.684646,7.095036,-0.49271998,16.39208,440.5585,1073.9027,7.1924095,1334.0021,-2.003441,2452.8374,-9.19967
0 days 00:00:00.940000,0 days 00:00:00.960000,0.34645808,-12.26275,19.169044,0.0030054927,-0.012501822,36.095455,0.007915472,1.199813,5.608818,-0.09909717,13.479248,434.98813,1085.892,6.4707856,1309.7307,-3.965808,2432.403,-7.0084624
0 days 00:00:00.950000,0 days 00:00:00.970000,0.38028315,-9.129306,17.36521,0.0057834773,-0.0038572273,36.03926,0.006265097,0.8032549,4.022082,0.9286911,13.04036,423.04102,1124.0127,4.617024,1295.192,-7.4587226,2444.1233,-8.423336
0 days 00:00:00.960000,0 days 00:00:00.980000,0.41202986,-6.3201823,13.988627,0.006674126,0.0055847685,35.951588,0.00834254,0.655135,3.6108506,2.813017,12.31664,425.50125,1120.3688,3.1518147,1356.3475,-11.257794,2507.0479,-9.1648245
0 days 00:00:00.970000,0 days 00:00:00.990000,0.42359123,-5.050732,12.947726,-0.0015637181,0.0088380845,35.84421,0.010949183,1.0476936,4.0285664,5.190858,11.617177,432.3606,1234.8702,2.6889107,1426.879,-12.746341,2543.1082,-8.9282675
0 days 00:00:00.980000,0 days 00:00:01,0.4126607,-6.4617157,12.136889,-0.010266502,0.004027656,35.785107,0.012643473,1.2202266,4.618224,6.530575,11.208611,440.9908,1235.1317,-65.19328,1487.695,-76.12927,2540.2195,-72.66569
0 days 00:00:00.990000,0 days 00:00:01.010000,0.3988143,-8.216907,12.370275,-0.00668598,-0.005402148,0.0,0.0,0.0,0.0,0.0,0.0,438.1722,1196.443,-132.9906,1547.4269,-138.28407,2500.5786,-136.63495
0 days 00:00:01,0 days 00:00:01.020000,0.4039662,-8.815264,11.371905,-0.0051908153,-0.0069022537,0.0,0.0,0.0,0.0,0.0,0.0,476.19058,1401.764,-201.0,1636.4531,-201.0,2582.3455,-201.0
0 days 00:00:01.010000,0 days 00:00:01.030000,0.42294464,-7.7786126,9.00763,-0.007151004,-0.010589627,0.0,0.0,0.0,0.0,0.0,0.0,480.16745,1401.4305,-130.2896,1678.0073,-133.20888,2627.1863,-132.9472
0 days 00:00:01.020000,0 days 00:00:01.040000,0.43417755,-7.660746,8.0096855,-0.0155333085,-0.0070809075,35.667595,0.0,0.0,2.988493,5.594516,9.607766,490.71948,1438.5342,-58.187946,1669.9448,-63.098785,2572.705,-64.59313
0 days 00:00:01.030000,0 days 00:00:01.050000,0.4327339,-7.0748315,7.7977524,-0.0040713027,-0.011687029,35.64366,0.0,2.2196324,2.9413633,6.3009725,14.8973875,720.2456,1188.7113,10.778718,1758.0751,7.121628,2651.2463,-1.1854655
0 days 00:00:01.040000,0 days 00:00:01.060000,0.42872635,-7.575794,10.363793,-0.00069666933,-0.00977796,35.620323,0.011803534,2.2196324,2.8237863,6.7197475,18.359667,718.52155,1153.7227,-59.931686,1691.0565,-60.669483,2555.9717,-69.23826
0 days 00:00:01.050000,0 days 00:00:01.070000,0.4282941,-5.727709,12.961209,0.0041379053,-0.003857653,0.0,0.0,0.0,0.0,0.0,0.0,708.29663,1206.832,-132.03333,1648.3727,-130.77959,2616.9482,-137.59233
0 days 00:00:01.060000,0 days 00:00:01.080000,0.42430177,-6.6506767,17.910793,-0.013475251,0.0041600466,0.0,0.0,0.0,0.0,0.0,0.0,426.75,1222.9203,-201.0,1419.6959,-201.0,2391.1904,-201.0
0 days 00:00:01.070000,0 days 00:00:01.090000,0.39865875,-6.3714066,21.63296,-0.014367486,0.013377075,0.0,0.0,0.0,0.0,0.0,0.0,404.5978,1329.1073,-201.0,1386.2704,-201.0,2448.6477,-201.0
0 days 00:00:01.080000,0 days 00:00:01.100000,0.3626572,-8.514917,24.653502,-0.011937027,0.015281603,0.0,0.0,0.0,0.0,0.0,0.0,391.83353,1284.5645,-201.0,1355.0808,-201.0,2484.2126,-201.0
0 days 00:00:01.090000,0 days 00:00:01.110000,0.307857,-9.482209,25.386763,-0.0055804267,0.014113708,0.0,0.0,0.0,0.0,0.0,0.0,383.8671,1304.6573,-201.0,1348.0812,-201.0,2521.833,-201.0
0 days 00:00:01.100000,0 days 00:00:01.120000,0.26566163,-11.424619,26.64544,-0.009726833,0.0113560045,0.0,0.0,0.0,0.0,0.0,0.0,381.2152,1407.4757,-133.95784,1314.9468,-134.14165,2400.7886,-141.3513
0 days 00:00:01.110000,0 days 00:00:01.130000,0.23537199,-12.426589,27.984312,-0.022069747,0.009165059,35.168995,0.0,1.789094,2.7891433,5.0967956,31.155563,308.43484,1737.6869,-100.43676,1274.9302,-65.66714,2352.7375,-86.253426
0 days 00:00:01.120000,0 days 00:00:01.140000,0.24793036,-12.22224,33.19959,-0.031728398,0.011013873,35.1565,0.049010463,2.2818127,2.8005352,6.428936,35.357815,330.2436,1874.7069,0.0,1314.1388,3.2321422,2531.8645,-31.97463
0 days 00:00:01.130000,0 days 00:00:01.150000,0.29693148,-9.341962,36.430386,-0.030269494,0.014794264,35.13022,0.045376044,2.7305982,3.462005,9.162402,30.331285,345.3909,1829.4761,5.727593,1327.5023,5.185659,2480.232,-25.038109
