start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:02.850000,0 days 00:00:02.870000,0.3115509,-24.714767,29.280756,-0.009326561,-0.016142173,14.279841,0.0,0.9879822,-3.3680966,-3.8412154,23.35848,380.8667,1109.2771,5.269388,1393.2734,-20.676891,2417.3926,-20.479418
0 days 00:00:02.860000,0 days 00:00:02.880000,0.28871238,-23.768156,30.750128,-0.011840321,-0.015653351,16.544737,0.018492665,1.8065459,-3.6009867,0.041447956,19.139616,372.81857,1177.7368,5.2710724,1373.5104,-20.032404,2390.6045,-16.683512
0 days 00:00:02.870000,0 days 00:00:02.890000,0.29138952,-19.707125,28.588844,-0.0035153292,-0.010215159,23.014183,0.018492665,2.6251097,-0.11983713,4.0695367,18.869429,372.17847,1715.2686,6.6349244,1391.666,-20.933493,2469.6367,-14.417705
0 days 00:00:02.880000,0 days 00:00:02.900000,0.3595481,-16.246511,23.17246,0.005353099,-0.012049911,29.460602,0.34566176,3.001396,4.1754794,7.2333927,21.32042,383.13583,1661.293,7.041986,1489.5074,-23.15355,2568.5981,-15.912797
0 days 00:00:02.890000,0 days 00:00:02.910000,0.48538637,-14.449814,18.387173,0.013976988,-0.019729959,33.625027,0.6728309,3.377682,7.3791823,8.857068,24.61355,457.30338,1668.5846,5.111531,1629.8488,-23.691849,2731.4148,-16.314264
0 days 00:00:02.900000,0 days 00:00:02.920000,0.60801697,-16.085659,18.381481,0.00936936,-0.03266665,33.713047,0.6705358,2.912152,7.954783,9.207524,23.436104,556.94025,1200.4813,2.687478,1755.6393,-24.177801,2800.7285,-14.60835
0 days 00:00:02.910000,0 days 00:00:02.930000,0.6656957,-18.074394,21.065056,0.031361368,-0.036428247,33.77594,0.3380823,1.977451,7.833702,8.775045,25.416513,669.4808,1286.9113,-6.328199,1877.1176,-20.212893,2930.1438,-16.30179
0 days 00:00:02.920000,0 days 00:00:02.940000,0.69201547,-19.25953,22.25727,0.044766247,-0.034977954,33.80512,0.00813374,0.9237337,7.6114774,8.103645,28.456116,721.1607,1268.1886,-12.568073,1945.4819,-16.685865,3014.125,-19.326502
0 days 00:00:02.930000,0 days 00:00:02.950000,0.69692034,-19.631392,21.505838,0.046986464,-0.035758696,33.84071,0.0068014353,0.80291176,7.039841,7.5398903,32.214497,727.80145,1195.0059,-12.55878,1978.8594,-13.231178,3073.5332,-23.639343
0 days 00:00:02.940000,0 days 00:00:02.960000,0.70348567,-19.194948,20.776749,0.022616146,-0.035053264,33.876236,0.008606051,0.63533944,5.421356,6.805344,32.54647,703.0102,1142.6974,-6.8001704,1981.2886,-14.594299,3063.4343,-25.615128
0 days 00:00:02.950000,0 days 00:00:02.970000,0.6599976,-19.581549,21.369776,0.029394278,-0.037204113,33.894165,0.007831901,0.656601,4.5308466,6.4334826,32.808018,702.7537,1146.3177,-67.3446,1979.6221,-77.230515,3063.207,-84.92762
0 days 00:00:02.960000,0 days 00:00:02.980000,0.5919956,-20.112999,21.621897,0.009475742,-0.033162255,0.0,0.0,0.0,0.0,0.0,0.0,694.3077,1176.0785,-134.46156,1972.11,-139.4007,3040.1172,-143.51534
0 days 00:00:02.970000,0 days 00:00:02.990000,0.49359298,-19.39927,20.701399,0.00041729584,-0.033308987,0.0,0.0,0.0,0.0,0.0,0.0,628.02655,1257.9537,-201.0,1750.0226,-201.0,2705.824,-201.0
0 days 00:00:02.980000,0 days 00:00:03,0.44333327,-19.27632,21.919466,-0.034217678,-0.029830253,0.0,0.0,0.0,0.0,0.0,0.0,534.8639,1240.083,-201.0,1743.3721,-201.0,2410.6902,-201.0
0 days 00:00:02.990000,0 days 00:00:03.010000,0.44191572,-18.739046,23.065882,-0.04159152,-0.028686794,0.0,0.0,0.0,0.0,0.0,0.0,438.30655,1149.8289,-201.0,1604.7311,-201.0,2262.7102,-201.0
0 days 00:00:03,0 days 00:00:03.020000,0.46629575,-19.506098,26.439722,-0.042995144,-0.019432731,0.0,0.0,0.0,0.0,0.0,0.0,411.61832,1016.9295,-201.0,1647.6515,-201.0,2452.1802,-201.0
0 days 00:00:03.010000,0 days 00:00:03.030000,0.47742888,-18.143126,25.003489,-0.029149456,-0.014940987,0.0,0.0,0.0,0.0,0.0,0.0,382.54697,1012.6426,-201.0,1454.2999,-201.0,2532.1682,-201.0
0 days 00:00:03.020000,0 days 00:00:03.040000,0.47754654,-14.138015,21.01116,0.0018811611,-0.010004684,0.0,0.0,0.0,0.0,0.0,0.0,363.0665,1115.9432,-201.0,1462.6709,-201.0,2516.9573,-201.0
0 days 00:00:03.030000,0 days 00:00:03.050000,0.49386027,-11.974847,17.445076,-0.016099269,-0.012417261,0.0,0.0,0.0,0.0,0.0,0.0,380.5046,1207.3987,-133.70232,1485.3663,-140.77321,2503.7275,-137.8189
0 days 00:00:03.040000,0 days 00:00:03.060000,0.5134817,-11.415296,16.982279,-0.030203307,-0.01680026,15.0019245,0.0,0.0,-5.1368256,-0.6011891,9.188097,394.92273,1131.667,-63.902588,1545.5142,-78.705956,2572.5764,-73.313416
0 days 00:00:03.050000,0 days 00:00:03.070000,0.52062196,-12.704988,17.669525,-0.05160537,-0.01951099,14.974697,0.0,0.0,-3.9297292,-2.0514865,8.239354,411.57764,1036.067,8.029835,1533.4352,-14.896194,2608.9543,-7.6554546
0 days 00:00:03.060000,0 days 00:00:03.080000,0.58083004,-12.5186205,15.877541,-0.023493057,-0.025739992,21.25242,0.0,0.0,0.46479306,-0.7728443,11.366906,409.2595,974.9273,10.466758,1597.5133,-14.516095,2670.9314,-7.771534
0 days 00:00:03.070000,0 days 00:00:03.090000,0.66844636,-11.648463,14.750731,0.007026441,-0.032868955,27.534964,0.0,0.0,4.0232277,1.7705175,16.02324,396.97,1028.9672,10.122487,1612.848,-17.350473,2641.9395,-10.061255
0 days 00:00:03.080000,0 days 00:00:03.100000,0.77687424,-11.522296,14.798137,0.01771106,-0.037952814,33.762005,0.0,0.75559497,6.0727916,4.9328456,21.136133,405.97583,1148.435,7.3773575,1693.5114,-22.637045,2661.1143,-13.758775
0 days 00:00:03.090000,0 days 00:00:03.110000,0.7714316,-12.996776,17.988272,0.032421175,-0.040364664,33.56484,0.0068434374,0.71449757,4.717876,4.9825826,23.974335,503.20825,1238.5981,5.040123,1803.3512,-24.592966,2682.8186,-17.131891
0 days 00:00:03.100000,0 days 00:00:03.120000,0.6731281,-14.535964,18.736204,0.02487717,-0.031908017,33.402355,0.006638625,0.81802803,3.283171,5.977797,28.267378,513.259,1322.1249,5.319641,1743.659,-22.178637,2635.2952,-21.145418
0 days 00:00:03.110000,0 days 00:00:03.130000,0.53912926,-16.035696,20.519342,0.025995536,-0.028299024,33.35467,0.0074936375,1.1180325,2.1283252,8.658669,30.66242,509.0361,1301.5685,6.7356086,1620.0797,-18.017523,2542.1624,-22.12449
0 days 00:00:03.120000,0 days 00:00:03.140000,0.44161284,-17.391817,22.46888,0.0021637764,-0.019897522,26.987146,0.2297646,1.1833807,-0.7365499,11.849598,30.2285,402.47025,1247.8246,8.771789,1395.4789,-14.729962,2443.1316,-21.467804
0 days 00:00:03.130000,0 days 00:00:03.150000,0.39061537,-17.967613,26.42485,-0.008475351,-0.01621332,20.747866,0.23524515,1.390624,-3.13585,15.1623,27.649597,396.38528,1183.7285,5.8799644,1368.0646,-15.350986,2466.754,-20.131569
0 days 00:00:03.140000,0 days 00:00:03.160000,0.3518447,-18.977373,28.116457,-0.025372574,-0.0137365535,14.40729,0.34902224,1.0472994,-4.7157598,15.166022,27.259745,393.62732,1163.7172,-0.79187536,1374.0231,-17.495687,2480.8416,-22.86918
0 days 00:00:03.150000,0 days 00:00:03.170000,0.32358822,-18.279625,29.065886,-0.037013263,-0.012770959,13.865436,0.0,1.1567754,-4.081802,13.889821,28.018547,399.571,1471.4918,-7.0076194,1358.4233,-18.221972,2466.7754,-25.409235
0 days 00:00:03.160000,0 days 00:00:03.180000,0.29831162,-17.489424,28.16614,-0.05043411,-0.010830309,13.606923,0.0,1.1567754,-3.899417,12.836853,26.587769,415.3682,1481.0161,-11.032413,1370.4879,-16.998285,2458.1975,-24.365395
0 days 00:00:03.170000,0 days 00:00:03.190000,0.29739973,-16.29066,29.891394,-0.051757127,-0.0070714927,13.3476095,0.0,1.9524196,-4.602694,13.169609,22.921362,420.30066,1534.8666,-9.089554,1321.1669,-14.772583,2394.9255,-19.311152
0 days 00:00:03.180000,0 days 00:00:03.200000,0.29187313,-14.138402,29.338005,-0.037353605,-0.0061463085,13.727255,0.013859174,2.3502417,-5.0651445,14.178844,19.633049,611.87225,1235.9863,-72.30736,1505.3536,-75.98483,2536.5583,-77.11969
0 days 00:00:03.190000,0 days 00:00:03.210000,0.35246256,-12.231689,25.60267,-0.03648201,-0.0063952296,0.0,0.0,0.0,0.0,0.0,0.0,931.6089,1081.0187,-72.67126,1830.9476,-75.04067,2807.9016,-76.64564
0 days 00:00:03.200000,0 days 00:00:03.220000,0.43234882,-8.953273,17.809502,-0.022446515,-0.011485155,33.48133,0.0,0.0,1.8946679,-3.5169234,15.830248,931.774,941.6905,-69.81192,1913.4252,-77.619576,2855.721,-73.08617
0 days 00:00:03.210000,0 days 00:00:03.230000,0.5962317,-7.8272576,12.046815,-0.0105468305,-0.019802948,33.234592,0.0,0.0,1.896223,-2.8785121,12.672024,731.4172,842.41473,-1.7043538,1793.8807,-13.305118,2709.6824,-7.0971284
0 days 00:00:03.220000,0 days 00:00:03.240000,0.7463097,-8.186864,10.212472,-0.0018186417,-0.029960224,32.978024,0.0,0.0,2.2393653,-2.484523,6.80059,406.98828,935.293,3.4950264,1515.4658,-11.451283,2371.0432,-3.305564
0 days 00:00:03.230000,0 days 00:00:03.250000,0.8603408,-8.606167,9.792495,-0.007031761,-0.030139737,32.751434,0.025458477,1.59894,2.8057263,-2.9119844,8.380572,407.38156,989.9321,1.5572172,1498.347,-7.141556,2350.6843,-6.8233542
0 days 00:00:03.240000,0 days 00:00:03.260000,0.8943642,-8.767177,10.872653,-0.024826616,-0.02849097,32.774643,0.02210156,2.0749385,2.9899275,-4.641003,8.918464,415.03833,1010.7861,-1.5469378,1476.557,-7.4728584,2293.3862,-10.465402
0 days 00:00:03.250000,0 days 00:00:03.270000,0.8534768,-9.064975,13.879849,-0.024476886,-0.026982943,32.80422,0.010293477,1.584886,2.3526113,-4.6214404,9.494367,419.48233,1014.5052,-4.7240653,1442.5176,-8.978552,2291.2556,-14.218432
0 days 00:00:03.260000,0 days 00:00:03.280000,0.77206343,-11.3765,18.589256,-0.033345122,-0.026841989,32.802353,0.007943363,1.7383689,1.3893566,-2.6496718,10.10098,430.81592,1010.7443,-6.7096686,1400.4039,-10.195049,2255.6077,-16.810648
0 days 00:00:03.270000,0 days 00:00:03.290000,0.65226215,-12.119962,21.332832,-0.035585616,-0.023135863,32.78184,0.00513175,1.5596777,0.8983645,0.9739609,13.235379,443.4435,1090.1842,-6.072412,1392.7773,-10.71035,2266.4082,-19.307793
0 days 00:00:03.280000,0 days 00:00:03.300000,0.5484416,-11.865724,22.132973,-0.044623915,-0.011848185,32.755917,0.006738387,2.1115108,1.3515276,3.13322,16.25425,389.70178,1331.1292,-5.3237014,1335.3011,-10.613715,2254.403,-20.803246
0 days 00:00:03.290000,0 days 00:00:03.310000,0.5119327,-11.835198,22.734896,-0.041562457,-0.008866028,32.74455,0.0070645474,2.6636086,2.0253446,3.8190815,19.53346,367.29337,1386.642,0.0,1319.5226,-12.528066,2260.46,-22.642416
0 days 00:00:03.300000,0 days 00:00:03.320000,0.5170173,-11.003858,21.815088,-0.029444793,-0.0016110763,32.5769,0.005438523,2.5631282,2.1434433,3.5561836,20.059065,337.95554,1390.6598,-2.529391,1273.3516,-12.020949,2228.888,-22.745184
0 days 00:00:03.310000,0 days 00:00:03.330000,0.53049105,-11.008301,22.414877,-0.011987739,-0.004453109,32.314503,0.0038073529,1.8096617,1.5668885,-1.022628,14.350244,365.0983,1244.8478,-5.844578,1272.9559,-12.667687,2213.7795,-20.194822
0 days 00:00:03.320000,0 days 00:00:03.340000,0.5973578,-9.334136,22.021507,0.0009354285,-0.005424036,32.023106,0.012034047,1.3583671,0.24117327,-3.6635468,10.861419,374.58398,1226.7203,-6.443977,1286.1749,-7.2951183,2224.366,-17.305395
0 days 00:00:03.330000,0 days 00:00:03.350000,0.68308884,-7.64788,20.609003,-0.004517298,-0.015103397,25.6344,0.020946866,1.0918725,-1.8199954,-4.694914,7.0327697,395.12735,1157.4375,-6.781692,1317.0918,-5.3314075,2238.0928,-11.934009
0 days 00:00:03.340000,0 days 00:00:03.360000,0.7571924,-4.6912837,15.734047,-0.008649272,-0.018459974,19.347036,0.028813267,1.3899361,-3.3694751,-1.2769922,10.478953,417.83752,1062.7269,-4.207582,1355.8776,-4.552733,2251.1917,-10.066276
0 days 00:00:03.350000,0 days 00:00:03.370000,0.7074798,-3.526006,13.761609,-0.0061826766,-0.021326443,13.110042,0.028813267,1.3899361,-3.9795077,0.56398314,13.169609,416.26718,1026.5778,-3.8084033,1370.8281,-7.124716,2231.321,-8.90098
0 days 00:00:03.360000,0 days 00:00:03.380000,0.5828125,-6.8247705,16.431814,-0.018386813,-0.020700598,13.124988,0.028813267,1.3899362,-3.544137,0.74629545,16.022758,414.65433,1080.7223,-69.53419,1379.2867,-73.06339,2245.4766,-74.01945
0 days 00:00:03.370000,0 days 00:00:03.390000,0.45167843,-10.255538,20.645475,-0.023733879,-0.024870804,0.0,0.0,0.0,0.0,0.0,0.0,415.52,1084.5189,-134.94998,1396.334,-136.83412,2283.4016,-138.03699
0 days 00:00:03.380000,0 days 00:00:03.400000,0.36323488,-14.3328285,24.339327,-0.051748734,-0.021009037,0.0,0.0,0.0,0.0,0.0,0.0,430.3866,1248.5748,-201.0,1416.8613,-201.0,2277.0144,-201.0
0 days 00:00:03.390000,0 days 00:00:03.410000,0.36937633,-9.766863,21.70958,-0.049135774,-0.012260751,0.0,0.0,0.0,0.0,0.0,0.0,367.06897,1635.6133,-201.0,1333.3896,-201.0,2168.3,-201.0
0 days 00:00:03.400000,0 days 00:00:03.420000,0.37573385,-7.460695,22.657303,-0.049161326,-0.003977892,0.0,0.0,0.0,0.0,0.0,0.0,362.22263,1724.4269,-201.0,1305.9806,-201.0,2138.468,-201.0
0 days 00:00:03.410000,0 days 00:00:03.430000,0.38379455,-5.096215,23.119268,-0.04680204,-0.007647826,0.0,0.0,0.0,0.0,0.0,0.0,356.17477,1626.4974,-201.0,1298.6259,-201.0,2146.2244,-201.0
0 days 00:00:03.420000,0 days 00:00:03.440000,0.502963,-4.2763004,21.576426,-0.017918406,-0.017383864,0.0,0.0,0.0,0.0,0.0,0.0,398.3383,1238.6173,-132.54147,1351.4873,-130.76344,2179.929,-130.11617
0 days 00:00:03.430000,0 days 00:00:03.450000,0.7111023,-1.7166418,16.832644,0.007658811,-0.023612792,30.893826,0.0,1.7924464,-5.109173,5.971135,-8.036678,389.40564,1174.709,-64.48074,1340.7811,-60.7816,2120.1995,-59.12296
0 days 00:00:03.440000,0 days 00:00:03.460000,1.0112475,2.712346,10.549643,0.022628361,-0.023529971,30.890656,0.0,1.2939004,-3.3845873,8.555523,-7.931938,382.3473,1063.3054,3.778883,1309.2324,12.2709,2076.7144,14.572108
0 days 00:00:03.450000,0 days 00:00:03.470000,1.2161092,2.531224,8.378942,0.007940446,-0.02092621,30.824453,0.057617094,0.70568556,-1.7655578,8.461879,-7.6274376,400.15442,983.3523,0.0,1325.0376,13.23511,2085.7004,14.836741
0 days 00:00:03.460000,0 days 00:00:03.480000,1.3701636,1.3413715,7.6047454,-0.0114945285,-0.018686948,28.984459,0.043043908,0.117470615,-1.7750145,5.6462646,-9.312951,411.77832,921.57245,0.6527497,1343.4993,11.172585,2103.2832,11.600792
0 days 00:00:03.470000,0 days 00:00:03.490000,1.4531941,0.23546259,6.3933907,-0.0027945496,-0.012462322,28.568321,0.015190656,0.4979873,-3.1747048,-1.1393613,-10.306098,413.4607,892.16895,2.0434592,1353.7213,8.751001,2130.945,7.870457
0 days 00:00:03.480000,0 days 00:00:03.500000,1.4031807,0.28190982,5.800822,-0.002949439,-0.007977798,28.190588,0.017886387,0.5575746,-3.7486038,-5.3202043,-12.337335,431.75583,837.0085,2.0149114,1370.8824,9.164294,2167.839,5.692304
0 days 00:00:03.490000,0 days 00:00:03.510000,1.2880381,1.2968742,4.0364985,-0.0042048763,-0.0049639978,28.194845,0.09535986,1.3259413,-5.1117263,-7.5022197,-12.703717,431.28854,841.49146,-0.34547424,1370.066,6.7429023,2198.6836,4.144179
0 days 00:00:03.500000,0 days 00:00:03.520000,1.2067193,1.3503051,5.0120454,-0.01201802,-0.003519417,26.772684,0.1715402,1.6241223,-4.7880054,-7.1284447,-10.937848,441.03653,825.55414,-4.8829045,1379.0983,0.6403758,2231.4783,-2.6982772
0 days 00:00:03.510000,0 days 00:00:03.530000,1.0741551,0.1742301,6.7114716,-0.0029870311,-0.0045354553,25.355095,0.24631794,2.3329017,-3.8514948,-2.7752771,-7.286611,442.0939,878.41876,-9.113135,1384.903,-7.863115,2260.7214,-9.861499
0 days 00:00:03.520000,0 days 00:00:03.540000,0.96707827,-2.1878755,10.778245,-0.022651285,-0.0022371367,25.35373,0.24631794,2.3329017,-2.1649306,-1.3456755,-1.5979627,467.98447,882.0695,-10.692386,1413.1683,-11.968158,2298.3752,-16.052309
0 days 00:00:03.530000,0 days 00:00:03.550000,0.7517188,-5.0021915,14.719567,-0.02784012,-0.007885746,25.449255,0.16462739,1.8306851,-0.9192207,-0.0088329315,2.8310463,486.75217,963.2901,-13.88663,1426.1973,-16.34775,2323.8005,-20.43047
0 days 00:00:03.540000,0 days 00:00:03.560000,0.6232526,-7.505198,19.722172,-0.0461408,-0.0063981134,25.658302,0.12609011,1.6605077,-0.12727569,-1.5810957,5.7531204,495.0282,1048.9886,-17.855959,1454.894,-19.65002,2297.1018,-23.274902
0 days 00:00:03.550000,0 days 00:00:03.570000,0.49233127,-10.274162,23.44706,-0.03438156,-0.009296577,21.859426,0.087552845,1.4903302,-1.7349577,66.10832,12.671756,501.9562,1146.9923,-16.065355,1465.2975,-18.769163,2217.1628,-21.63244
0 days 00:00:03.560000,0 days 00:00:03.580000,0.408843,-11.54866,25.889307,-0.03293861,-0.007354818,17.802864,0.2636846,1.6336088,-3.6507282,70.038315,20.118952,639.63873,1274.9691,-12.306195,1635.4459,-17.304197,2532.2217,-21.853577
0 days 00:00:03.570000,0 days 00:00:03.590000,0.35557637,-13.123891,26.528734,-0.035983305,-0.007922216,13.916206,0.39666304,1.4448485,-4.714461,73.38815,26.271753,743.89813,1293.1027,-7.944618,1758.7247,-13.821097,2837.3914,-19.963522
0 days 00:00:03.580000,0 days 00:00:03.600000,0.31387866,-15.297531,27.852226,-0.048092443,-0.013541259,14.024943,0.5296415,1.2560881,-3.8980997,9.3108425,26.550352,820.7756,1303.028,-9.880809,1888.1998,-14.563942,3149.006,-20.699633
0 days 00:00:03.590000,0 days 00:00:03.610000,0.28556502,-15.839641,28.009483,-0.06001392,-0.011271187,14.38264,0.5296415,1.2560881,-4.1001873,8.821643,24.713364,705.75385,1338.7433,-74.51659,1801.1542,-76.177704,3021.8574,-79.22261
0 days 00:00:03.600000,0 days 00:00:03.620000,0.29989395,-14.979378,26.329569,-0.057939906,-0.014184223,14.046009,0.5296415,1.2560881,-4.7013307,0.0,0.0,576.8818,1367.5922,-70.977615,1676.6586,-77.676025,2850.089,-77.8303
0 days 00:00:03.610000,0 days 00:00:03.630000,0.3167656,-14.370236,23.990156,-0.056690168,-0.011886251,13.685046,0.5296415,1.2560881,-5.0050626,7.6065626,21.09377,458.17404,1319.0868,-67.24894,1538.416,-77.78744,2621.249,-74.83062
0 days 00:00:03.620000,0 days 00:00:03.640000,0.34076178,-14.5869875,21.659447,-0.02593279,-0.019546343,13.240121,0.37772632,1.076337,-4.9468575,72.07104,22.1473,404.16138,1166.8711,-1.7107469,1478.6377,-17.336313,2357.121,-14.3205185
0 days 00:00:03.630000,0 days 00:00:03.650000,0.337315,-14.925595,20.682367,-0.021373266,-0.027202105,13.216221,0.30176872,0.89658576,-4.39214,71.77395,23.035646,399.35208,1055.7223,-4.976059,1471.7919,-20.1804,2241.6355,-17.849485
0 days 00:00:03.640000,0 days 00:00:03.660000,0.31964985,-15.777573,21.928442,-0.013100372,-0.028415387,13.16351,0.0,0.7168346,-4.4364443,74.485435,27.290205,411.6045,1147.7877,-8.194478,1542.7999,-23.075666,2201.8494,-23.24962
0 days 00:00:03.650000,0 days 00:00:03.670000,0.27771953,-17.405676,24.043266,-0.033840537,-0.028427588,13.598882,0.0,0.7168346,-3.9310296,13.358376,32.425915,449.2206,1194.003,-10.521453,1637.4625,-25.58362,2484.0527,-27.134607
0 days 00:00:03.660000,0 days 00:00:03.680000,0.23284654,-20.891817,28.645538,-0.044862717,-0.022807358,13.637702,0.0,0.7168346,-3.6378634,14.214634,35.253445,455.9882,1390.8866,-11.53832,1680.0322,-25.956253,2385.4,-27.67956
0 days 00:00:03.670000,0 days 00:00:03.690000,0.20486699,-22.880701,32.385975,-0.058136046,-0.021403557,13.655521,0.0,1.6483454,-4.6097355,12.472355,37.697437,617.9239,1316.1082,-13.934212,1788.7275,-27.034758,2654.2048,-31.314636
0 days 00:00:03.680000,0 days 00:00:03.700000,0.18601267,-24.137125,35.036484,-0.06977744,-0.01923415,14.263486,0.07662753,2.5798562,-4.5799537,10.673045,36.77993,804.9488,1296.8087,-18.509687,1926.172,-30.15331,2777.1052,-34.304356
0 days 00:00:03.690000,0 days 00:00:03.710000,0.17473525,-24.100206,35.66284,-0.062499862,-0.01790547,14.10966,0.07662753,3.5113668,-6.8810363,73.777,37.061977,781.3427,1292.643,-18.516756,1827.4873,-32.43732,2902.469,-37.5649
0 days 00:00:03.700000,0 days 00:00:03.720000,0.1720829,-23.929604,35.507298,-0.058225065,-0.02336049,14.048462,0.07662753,3.5113668,-7.3725076,137.95705,37.42441,735.1462,1352.1381,-17.467718,1801.4878,-33.265354,2855.2542,-37.049793
0 days 00:00:03.710000,0 days 00:00:03.730000,0.18327217,-24.776787,35.500057,-0.053847622,-0.021225497,12.783412,0.07662753,3.5113668,-8.174825,136.22838,36.994175,493.93823,1411.9882,-11.695956,1515.8671,-28.68936,2506.4153,-33.746784
0 days 00:00:03.720000,0 days 00:00:03.740000,0.1900922,-27.074621,37.22429,-0.066815995,-0.024948448,12.866593,0.07662753,3.5113668,-7.0768714,73.25183,34.5945,527.88434,1419.8773,-9.2694435,1716.9113,-26.200113,2698.1904,-29.250458
0 days 00:00:03.730000,0 days 00:00:03.750000,0.2007546,-25.058022,35.85658,-0.05699909,-0.018613791,16.94178,0.36280063,2.5899098,-4.592533,7.8544173,29.67335,348.10965,1594.8712,-7.1155944,1448.3486,-18.452192,2493.8274,-28.900757
0 days 00:00:03.740000,0 days 00:00:03.760000,0.2811781,-19.005064,32.42667,-0.040795017,-0.020915167,20.92605,0.64897376,1.6684529,-2.9500647,7.3867497,26.335205,363.07828,1580.0795,-9.035061,1382.4298,-15.513728,2509.0515,-30.533472
0 days 00:00:03.750000,0 days 00:00:03.770000,0.32259932,-12.773242,28.145615,-0.027014866,-0.020931529,24.806364,0.93514687,0.746996,-1.8476006,4.45678,24.12403,521.89624,1440.4049,-10.47351,1476.2826,-16.306993,2582.7883,-33.818256
0 days 00:00:03.760000,0 days 00:00:03.780000,0.34962383,-13.369663,29.113516,-0.03346414,-0.024433216,24.740463,0.93514687,0.746996,-2.6445374,3.66202,22.779078,752.08856,1211.5933,-7.4857345,1852.6968,-19.139252,2873.1555,-31.469599
0 days 00:00:03.770000,0 days 00:00:03.790000,0.32642737,-15.932588,30.59075,-0.041891064,-0.024819365,24.94275,0.6293368,1.0383372,-3.1486466,3.2889755,15.835252,755.7514,1232.5624,-6.033648,1857.9479,-16.462896,2834.3389,-23.477499
0 days 00:00:03.780000,0 days 00:00:03.800000,0.39866373,-15.575317,29.319338,-0.048717808,-0.020827929,25.139694,0.3488069,1.1604671,-3.290493,3.1723416,8.824154,589.3215,1222.5177,-7.2696495,1550.5801,-9.677451,2521.6355,-16.246988
0 days 00:00:03.790000,0 days 00:00:03.810000,0.5064757,-10.790774,21.133465,-0.04586776,-0.016403478,25.22381,0.055636913,1.3672028,-2.9644496,3.5467703,3.412514,432.71182,1165.4344,-73.905464,1250.8483,-71.21079,2219.4905,-74.349594
0 days 00:00:03.800000,0 days 00:00:03.820000,0.5926402,-7.7150683,14.944065,-0.050979797,-0.00998522,0.0,0.0,0.0,0.0,0.0,0.0,445.44028,1023.98114,-137.84558,1309.4111,-136.22621,2232.4375,-137.64738
0 days 00:00:03.810000,0 days 00:00:03.830000,0.62880945,-5.521538,12.251643,-0.022938756,-0.009852479,0.0,0.0,0.0,0.0,0.0,0.0,445.70255,1024.3396,-138.30893,1341.6793,-137.45049,2264.424,-139.54593
0 days 00:00:03.820000,0 days 00:00:03.840000,0.6072304,-5.152847,12.609937,-0.022337353,-0.009612102,13.289351,0.0,0.0,-5.9677486,10.938539,18.507477,448.4789,1005.4546,-75.60854,1364.1805,-76.48301,2286.383,-78.642746
0 days 00:00:03.830000,0 days 00:00:03.850000,0.55421823,-7.5228534,16.642645,-0.035877053,-0.016599657,13.253532,0.0,0.0,-5.9626236,11.096999,18.533163,473.71957,1070.795,-12.566134,1457.8599,-15.339551,2413.1243,-17.003115
0 days 00:00:03.840000,0 days 00:00:03.860000,0.45799693,-8.983412,17.804909,-0.053409178,-0.015558767,13.219711,0.0,4.2715807,-6.1405473,10.141029,18.380451,478.4762,1014.3261,-11.38589,1462.3296,-17.780884,2385.114,-15.986638
0 days 00:00:03.850000,0 days 00:00:03.870000,0.44471094,-9.50059,17.208754,-0.047853988,-0.022637948,13.201635,0.0,4.2715807,-6.9326725,9.7031145,17.957346,482.14795,985.57324,-74.08628,1531.751,-78.74836,2421.3926,-76.889824
0 days 00:00:03.860000,0 days 00:00:03.880000,0.47229004,-6.671558,12.059173,-0.033502858,-0.01921047,0.0,0.0,0.0,0.0,0.0,0.0,436.99243,949.9253,-137.12868,1509.6613,-139.89183,2405.4082,-138.52946
0 days 00:00:03.870000,0 days 00:00:03.890000,0.5546208,-4.544043,8.247617,-0.042168606,-0.020197442,0.0,0.0,0.0,0.0,0.0,0.0,414.0172,957.48096,-201.0,1576.9633,-201.0,2482.5732,-201.0
0 days 00:00:03.880000,0 days 00:00:03.900000,0.6155707,-0.6927989,4.0638576,-0.06166811,-0.015294641,0.0,0.0,0.0,0.0,0.0,0.0,397.56406,1010.43146,-201.0,1535.126,-201.0,2492.2754,-201.0
0 days 00:00:03.890000,0 days 00:00:03.910000,0.69263905,3.3425996,-1.678143,-0.07020361,-0.01834254,0.0,0.0,0.0,0.0,0.0,0.0,369.21924,1095.3885,-201.0,1503.001,-201.0,2442.9827,-201.0
0 days 00:00:03.900000,0 days 00:00:03.920000,0.76034826,6.0176463,-5.742496,-0.0779191,-0.01704204,0.0,0.0,0.0,0.0,0.0,0.0,711.41864,893.74414,-201.0,1798.1943,-201.0,2732.8757,-201.0
